t,vx,vxintra,vxinter,vy,vyintra,vyinter,cbocc
-3.3928392839283923,-0.00810550979433061,2.8805972739390363e-8,-0.008105538600303351,0.0014542593819122172,-5.759442481254256e-15,0.001454259381918718,1.1528786874633006e-5
-3.3918391839183912,-0.0081893623013467,2.8009497464977918e-8,-0.008189390310844162,0.001415508125077113,1.1518884962508511e-14,0.0014155081250789372,1.1595390289088049e-5
-3.39083908390839,-0.008273360703650024,2.7205379335805513e-8,-0.008273387909029359,0.0013764123604802423,-6.335386729379681e-14,0.0013764123605492366,1.1664465214781884e-5
-3.3898389838983896,-0.00835750148239757,2.6393301304250248e-8,-0.008357527875698871,0.0013369717861309975,-1.1518884962508511e-14,0.001336971786149292,1.1736060108728022e-5
-3.3888388838883885,-0.008441781087503155,2.5573066033210237e-8,-0.008441806660569188,0.0012971861162343243,2.3037769925017022e-14,0.0012971861162185622,1.1810223763591788e-5
-3.387838783878387,-0.008526195937808265,2.47444208867216e-8,-0.008526220682229154,0.0012570550817493859,1.1518884962508511e-14,0.0012570550817415736,1.1887005303244782e-5
-3.386838683868387,-0.008610742421008927,2.39071293090296e-8,-0.008610766328138236,0.001216578430481715,1.7278327443762767e-14,0.0012165784304728308,1.19664541781976e-5
-3.3858385838583853,-0.008695416893718819,2.306090876024669e-8,-0.008695439954627578,0.0011757559270716945,0.0,0.0011757559270613618,1.2048620160910608e-5
-3.3848384838483843,-0.008780215681556165,2.2205345888512253e-8,-0.008780237886902053,0.0011345873531961382,1.1518884962508511e-14,0.0011345873531756398,1.213355334097971e-5
-3.383838383838384,-0.008865135078789197,2.1340256688416694e-8,-0.008865156419045882,0.0010930725075913286,-4.6075539850034045e-14,0.0010930725076279102,1.2221304120199967e-5
-3.3828382838283826,-0.008950171348762831,2.0465267208279926e-8,-0.00895019181403004,0.0010512112065080132,0.0,0.0010512112064984893,1.2311923207504133e-5
-3.3818381838183815,-0.00903532072370509,1.9580016448751844e-8,-0.009035340303721539,0.0010090032832621664,-1.1518884962508511e-14,0.0010090032832603772,1.2405461613775776e-5
-3.3808380838083814,-0.009120579404743536,1.8684152002844508e-8,-0.009120598088895537,0.0009664485889030874,-1.1518884962508511e-14,0.0009664485889029849,1.2501970646538219e-5
-3.37983798379838,-0.009205943561949334,1.777730017665977e-8,-0.00920596133924951,0.0009235469920233363,-2.879721240627128e-14,0.0009235469920558388,1.2601501904517222e-5
-3.378837883788379,-0.009291409334423944,1.685899467299118e-8,-0.009291426193418615,0.0008802983790927828,-1.1518884962508511e-14,0.0008802983791124769,1.270410727207641e-5
-3.377837783778378,-0.009376972830068333,1.5928925997518514e-8,-0.009376988758994328,0.0008367026543722148,5.759442481254256e-15,0.0008367026543534283,1.2809838913527281e-5
-3.376837683768377,-0.009462630125983262,1.4986561244833986e-8,-0.009462645112544509,0.000792759740114918,2.3037769925017022e-14,0.0007927597400695132,1.2918749267311695e-5
-3.3758375837583756,-0.009548377268166064,1.4031469415066892e-8,-0.009548391299635483,0.0007484695766645874,-1.7278327443762767e-14,0.0007484695766849994,1.3030891040056835e-5
-3.3748374837483754,-0.009634210271615543,1.3063240827500392e-8,-0.00963422333485637,0.0007038321229045629,2.3037769925017022e-14,0.0007038321228801878,1.3146317200502282e-5
-3.3738373837383744,-0.009720125120550356,1.208129547521241e-8,-0.00972013720184583,0.0006588473557164424,5.759442481254256e-15,0.0006588473557133907,1.32650809733e-5
-3.372837283728373,-0.009806117768207383,1.108511244985867e-8,-0.009806128853319832,0.0006135152707345687,-1.7278327443762767e-14,0.0006135152707435292,1.3387235832683796e-5
-3.3718371837183714,-0.009892184136912691,1.007418922247261e-8,-0.009892194211101914,0.0005678358821617268,-5.759442481254256e-15,0.0005678358821518552,1.3512835496012073e-5
-3.370837083708371,-0.009978320118104855,9.048050209489514e-9,-0.009978329166155065,0.000521809222867055,5.759442481254256e-15,0.000521809222863501,1.364193391718025e-5
-3.36983698369837,-0.010064521572708731,8.005907013573366e-9,-0.010064529578615743,0.0004754353446740167,-1.1518884962508511e-14,0.00047543534466870153,1.3774585279905288e-5
-3.3688368836883686,-0.010150784330448302,6.947380547717409e-9,-0.010150791277828848,0.00042871431832584394,-4.031609736877979e-14,0.00042871431834408933,1.391084399087937e-5
-3.3678367836783685,-0.010237104190693097,5.871691934441685e-9,-0.010237110062385034,0.00038164623378502825,2.3037769925017022e-14,0.00038164623377341135,1.405076467279474e-5
-3.3668366836683674,-0.01032347692188069,4.778279566286303e-9,-0.010323481700160257,0.00033423120006629696,-5.759442481254256e-15,0.0003342312000676163,1.4194402157239425e-5
-3.365836583658366,-0.010409898261987792,3.6663683426162735e-9,-0.010409901928356136,0.00028646934564553343,-3.4556654887525534e-14,0.00028646934568523285,1.4341811477461882e-5
-3.3648364836483644,-0.010496363918124892,2.5354177880280446e-9,-0.01049636645354268,0.0002383608185692067,5.759442481254256e-15,0.00023836081855213592,1.4493047861006572e-5
-3.3638363836383633,-0.010582869567179876,1.3845226716962434e-9,-0.010582870951702548,0.00018990578619519638,2.879721240627128e-14,0.00018990578618106099,1.4648166722218802e-5
-3.362836283628363,-0.010669410855121844,2.131550616998809e-10,-0.010669411068276909,0.00014110443579177473,-5.759442481254256e-15,0.0001411044357905856,1.4807223654620229e-5
-3.3618361836183617,-0.01075598339787764,-9.796644786273482e-10,-0.010755982418213161,9.195697443969615e-5,2.879721240627128e-14,9.195697442391052e-5,1.4970274423154638e-5
-3.3608360836083606,-0.010842582780573174,-2.1945597991852617e-9,-0.010842580586013374,4.2463629072513315e-5,5.759442481254256e-15,4.246362906770278e-5,1.5137374956301492e-5
-3.3598359835983604,-0.010929204558296593,-3.432510880996568e-9,-0.01092920112578571,-7.375353252729107e-6,-5.759442481254256e-15,-7.375353230088205e-6,1.5308581338061873e-5
-3.358835883588359,-0.011015844255513453,-4.6942165115974346e-9,-0.011015839561296939,-5.755970520574891e-5,3.4556654887525534e-14,-5.755970524283465e-5,1.548394979981366e-5
-3.3578357835783574,-0.011102497366627146,-5.980600864147572e-9,-0.011102491386026283,-0.00010808913944796071,-1.1518884962508511e-14,-0.00010808913944739725,1.566353671203584e-5
-3.3568356835683564,-0.011189159355818639,-7.2925968753690835e-9,-0.011189152063221764,-0.00015896334790678617,5.759442481254256e-15,-0.00015896334790730816,1.584739857590495e-5
-3.355835583558356,-0.011275825657109302,-8.63115147925552e-9,-0.011275817025957821,-0.00021018200217881502,-2.3037769925017022e-14,-0.00021018200215618078,1.6035592014760502e-5
-3.3548354835483547,-0.011362491674328479,-9.997133476301053e-9,-0.011362481677195,-0.00026174475307480906,0.0,-0.0002617447530815345,1.6228173765442303e-5
-3.3538353835383536,-0.011449152781463506,-1.1391623301087699e-8,-0.011449141389840205,-0.0003136512308040043,-1.7278327443762767e-14,-0.0003136512308085502,1.64252006694966e-5
-3.352835283528353,-0.011535804322371999,-1.2815561782148223e-8,-0.011535791506810217,-0.00036590104453063403,2.3037769925017022e-14,-0.00036590104458506716,1.6626729664255574e-5
-3.351835183518352,-0.011622441611102964,-1.4270006965711531e-8,-0.011622427341096,-0.0004184937826676602,0.0,-0.000418493782666547,1.6832817773787087e-5
-3.3508350835083505,-0.011709059931918224,-1.5756089100305547e-8,-0.011709044175829122,-0.0004714290121741215,4.031609736877979e-14,-0.0004714290122011263,1.7043522099716114e-5
-3.3498349834983503,-0.011795654539182755,-1.727483282756395e-8,-0.011795637264349927,-0.0005247062791080398,1.1518884962508511e-14,-0.0005247062791153773,1.7258899811918084e-5
-3.3488348834883492,-0.011882220657678792,-1.8827400543634473e-8,-0.01188220183027825,-0.000578325107981363,1.7278327443762767e-14,-0.0005783251080009539,1.7479008139086495e-5
-3.3478347834783477,-0.011968753482505893,-2.0414920744248952e-8,-0.011968733067585146,-0.0006322850019385069,4.031609736877979e-14,-0.0006322850020009579,1.7703904359170514e-5
-3.3468346834683476,-0.012055248179321128,-2.2038654296971656e-8,-0.012055226140666833,-0.0006865854427275587,-1.7278327443762767e-14,-0.0006865854426973139,1.7933645789687628e-5
-3.345834583458346,-0.012141699884247773,-2.3699826512154926e-8,-0.012141676184421258,-0.0007412258900091438,-1.7278327443762767e-14,-0.0007412258899986966,1.8168289777911342e-5
-3.344834483448345,-0.012228103703945373,-2.5399620261091306e-8,-0.012228078304325114,-0.0007962057820187615,1.7278327443762767e-14,-0.0007962057820278894,1.8407893690929303e-5
-3.3438343834383444,-0.012314454715935803,-2.7139421393350094e-8,-0.012314427576514408,-0.0008515245350426756,-2.879721240627128e-14,-0.0008515245350108112,1.86525149055801e-5
-3.3428342834283433,-0.012400747968355922,-2.892048933586204e-8,-0.012400719047866587,-0.0009071815431529806,0.0,-0.000907181543165686,1.890221079826451e-5
-3.3418341834183423,-0.012486978480271207,-3.0744186883263697e-8,-0.012486947736084325,-0.0009631761785646863,1.7278327443762767e-14,-0.0009631761785924378,1.91570387346316e-5
-3.3408340834083408,-0.012573141241697982,-3.26119156344517e-8,-0.012573108629782347,-0.0010195077911692042,-5.759442481254256e-15,-0.0010195077911628375,1.9417056059143e-5
-3.3398339833983393,-0.01265923121368418,-3.452510837483952e-8,-0.012659196688575807,-0.0010761757084133976,-5.759442481254256e-15,-0.001076175708411208,1.9682320084513618e-5
-3.338833883388339,-0.012745243328407152,-3.6485235927412454e-8,-0.012745206843171224,-0.0011331792354147719,-5.759442481254256e-15,-0.0011331792354254955,1.9952888081031184e-5
-3.337833783378338,-0.01283117248920785,-3.849374797892993e-8,-0.01283113399545987,-0.0011905176547771716,-2.3037769925017022e-14,-0.0011905176547392438,2.0228817265755623e-5
-3.3368336833683365,-0.012917013570785313,-4.055217280003668e-8,-0.012916973018612513,-0.0012481902262106571,1.7278327443762767e-14,-0.0012481902262234791,2.05101647915961e-5
-3.3358335833583364,-0.013002761419332287,-4.266215489403575e-8,-0.013002718757177395,-0.0013061961869749827,0.0,-0.001306196186979466,2.0796987736269232e-5
-3.3348334833483353,-0.013088410852364443,-4.482518362059396e-8,-0.01308836602718082,-0.001364534751263335,-1.1518884962508511e-14,-0.0013645347512326355,2.10893430911413e-5
-3.333833383338334,-0.013173956659237472,-4.704300813329747e-8,-0.013173909616229338,-0.0014232051102426497,-1.1518884962508511e-14,-0.00142320511022619,2.1387287749948774e-5
-3.3328332833283323,-0.01325939360082742,-4.9317212452072276e-8,-0.013259344283614968,-0.0014822064321227248,0.0,-0.0014822064321160348,2.1690878497405396e-5
-3.3318331833183312,-0.013344716409967447,-5.164954454735506e-8,-0.0133446647604229,-0.0015415378618682482,0.0,-0.0015415378618660114,2.2000171997692103e-5
-3.330833083308331,-0.013429919791391555,-5.404174967017872e-8,-0.01342986574964188,-0.001601198521193039,-4.031609736877979e-14,-0.00160119852114387,2.2315224782833127e-5
-3.3298329832983296,-0.01351499842183413,-5.649555693691887e-8,-0.013514941926277196,-0.0016611875082202395,1.7278327443762767e-14,-0.0016611875082177007,2.2636093240958318e-5
-3.3288328832883285,-0.01359994695028704,-5.9012821625736385e-8,-0.013599887937465412,-0.0017215038978739578,-1.7278327443762767e-14,-0.001721503897852906,2.296283360445191e-5
-3.3278327832783283,-0.01368475999804795,-6.159545494626594e-8,-0.013684698402593008,-0.001782146741182375,4.031609736877979e-14,-0.0017821467412102653,2.3295501937991828e-5
-3.326832683268327,-0.013769432158719033,-6.424530169950432e-8,-0.013769367913417332,-0.001843115065761539,-2.879721240627128e-14,-0.0018431150657446395,2.3634154126478982e-5
-3.3258325832583253,-0.013853957998415486,-6.696422580445175e-8,-0.013853891034189679,-0.0019044078751069519,-1.7278327443762767e-14,-0.001904407875103945,2.3978845862854735e-5
-3.3248324832483243,-0.013938332056148793,-6.975436703388586e-8,-0.01393826230178176,-0.001966024149048567,-2.879721240627128e-14,-0.001966024149029193,2.432963263581386e-5
-3.323832383238323,-0.014022548843420555,-7.261760561778968e-8,-0.014022476225814944,-0.002027962843278515,-5.759442481254256e-15,-0.00202796284325474,2.468656971741088e-5
-3.3228322832283226,-0.014106602844794711,-7.555600275200039e-8,-0.014106527288791965,-0.002090222889443252,-3.4556654887525534e-14,-0.0020902228894096233,2.50497121505599e-5
-3.3218321832183215,-0.014190488517933317,-7.857170156169038e-8,-0.014190409946231754,-0.0021528031949131867,5.759442481254256e-15,-0.002152803194919778,2.541911473643262e-5
-3.32083208320832,-0.014274200293584461,-8.16667779685838e-8,-0.01427411862680649,-0.0022157026428978647,1.1518884962508511e-14,-0.0022157026429107008,2.579483202175292e-5
-3.31983198319832,-0.014357732575980007,-8.484349825849179e-8,-0.01435764773248175,-0.0022789200921004044,-5.759442481254256e-15,-0.002278920092110905,2.617691828599068e-5
-3.3188318831883183,-0.014441079742539881,-8.810387977806798e-8,-0.014440991638660104,-0.002342454376775091,-5.759442481254256e-15,-0.002342454376756541,2.6565427528459772e-5
-3.3178317831783173,-0.014524236144710807,-9.145038446430015e-8,-0.014524144694326344,-0.0024063043064969985,-5.759442481254256e-15,-0.002406304306495915,2.6960413455312728e-5
-3.316831683168317,-0.014607196107377905,-9.488518172743914e-8,-0.014607101222196174,-0.002470468666294458,1.1518884962508511e-14,-0.0024704686662957564,2.7361929466444516e-5
-3.3158315831583156,-0.014689953929477435,-9.841060960900736e-8,-0.014689855518867825,-0.0025349462162977286,2.3037769925017022e-14,-0.0025349462163477576,2.7770028642300808e-5
-3.3148314831483146,-0.014772503884049416,-1.0202907382242233e-7,-0.014772401854975591,-0.002599735691934823,3.4556654887525534e-14,-0.0025997356919754706,2.818476373059052e-5
-3.313831383138314,-0.01485484021828722,-1.0574294013625231e-7,-0.014854734475347084,-0.002664835803585937,-4.031609736877979e-14,-0.002664835803542826,2.860618713291183e-5
-3.312831283128313,-0.014936957153856794,-1.0955469440063583e-7,-0.014936847599162391,-0.0027302452363761115,-5.759442481254256e-15,-0.0027302452363633413,2.903435089128713e-5
-3.3118311831183114,-0.01501884888693504,-1.1346681903432645e-7,-0.015018735420116006,-0.0027959626506244687,-1.7278327443762767e-14,-0.0027959626506098008,2.9469306674609744e-5
-3.310831083108311,-0.015100509588372222,-1.1748179063126777e-7,-0.015100392106581597,-0.0028619866812509896,-1.7278327443762767e-14,-0.0028619866812247003,2.9911105765005798e-5
-3.30983098309831,-0.015181933404024087,-1.216022443210107e-7,-0.015181811801779767,-0.0029283159378168297,0.0,-0.002928315937832114,3.0359799044115547e-5
-3.3088308830883086,-0.015263114454744724,-1.2583079768034201e-7,-0.015262988623947045,-0.002994949004645268,5.759442481254256e-15,-0.0029949490046493952,3.0815436979287135e-5
-3.3078307830783085,-0.015344046836600546,-1.3017009215699726e-7,-0.015343916666508384,-0.003061884440401266,1.1518884962508511e-14,-0.0030618844404006443,3.127806960969463e-5
-3.3068306830683074,-0.015424724621129227,-1.3462287699037377e-7,-0.015424589998252235,-0.0031291207781951416,3.4556654887525534e-14,-0.0031291207782309883,3.1747746532380075e-5
-3.305830583058306,-0.0155051418552456,-1.3919173846408059e-7,-0.015505002663507135,-0.0031966565256228785,0.0,-0.003196656525621205,3.22245168882146e-5
-3.3048304830483044,-0.015585292561905195,-1.4387958394429503e-7,-0.01558514868232125,-0.003264490164316898,0.0,-0.0032644901643040136,3.270842934779081e-5
-3.3038303830383042,-0.015665170739849948,-1.4868920598328777e-7,-0.01566502205064397,-0.0033326201502109853,-2.879721240627128e-14,-0.0033326201501805842,3.319953209724129e-5
-3.302830283028303,-0.01574477036393792,-1.536234274242413e-7,-0.015744616740510496,-0.003401044913240805,0.0,-0.003401044913238439,3.369787282399148e-5
-3.3018301830183017,-0.015824085385438086,-1.5868521040103806e-7,-0.015823926700227683,-0.0034697628574648447,0.0,-0.003469762857469729,3.420349870244012e-5
-3.3008300830083015,-0.01590310973200025,-1.6387743787823055e-7,-0.015902945854562374,-0.0035387723607822057,-5.759442481254256e-15,-0.0035387723607906867,3.471645637957861e-5
-3.2998299829983004,-0.015981837308031172,-1.6920309868497285e-7,-0.01598166810493249,-0.0036080717749901957,5.759442481254256e-15,-0.003608071774962361,3.5236791960550903e-5
-3.298829882988299,-0.016060261994827654,-1.7466522822736952e-7,-0.01606008732959943,-0.003677659425565469,-4.031609736877979e-14,-0.0036776594255118473,3.576455099414673e-5
-3.2978297829782974,-0.01613837765074304,-1.8026688008821798e-7,-0.01613819738386296,-0.003747533611687067,-1.7278327443762767e-14,-0.003747533611654861,3.629977845824264e-5
