t,vx,vxintra,vxinter,vy,vyintra,vyinter
3.0757689422355554,-51.145832506570684,-52.35775040063891,1.2119178940682305,1.7710777467082384,5.1514348342607263e-14,1.7710777467083973
3.085771442860718,-49.48636564415438,-50.63928347143428,1.1529178272798672,1.91946063176084,-1.8207657603852567e-13,1.9194606317609069
3.09577394348587,-47.6289951861562,-48.722583623222235,1.0935884370660327,2.03839563816362,3.552713678800501e-14,2.0383956381634656
3.105776444111026,-45.57258131077719,-46.610539627470104,1.037958316692854,2.131203941448322,3.6859404417555197e-13,2.1312039414482733
3.115778944736185,-43.31839105195983,-44.30704232018055,0.988651268220695,2.202195294418269,3.5793590313915047e-13,2.202195294418301
3.1257814453613406,-40.870396446598676,-41.8171536660286,0.9467572194298899,2.25670527968283,1.7408297026122455e-13,2.2567052796830764
3.1357839459864962,-38.23559257067863,-39.14732849848806,0.9117359278093656,2.3016542421560757,1.1102230246251565e-13,2.301654242156054
3.145786446611652,-35.424172059896634,-36.30564365197868,0.8814715920820304,2.344279486729416,-1.6608936448392342e-13,2.3442794867295507
3.1557889472368075,-32.4491774105179,-33.30196187570697,0.8527844651890207,2.3894337830241863,-2.824407374646398e-13,2.389433783024111
3.1657914478619666,-29.325577063327437,-30.14796956428564,0.8223925009582004,2.4376964916964017,-9.50350909079134e-14,2.4376964916966415
3.1757939484871223,-26.069122252574946,-26.85707483842772,0.7879525858527607,2.485554736330905,-2.0961010704922955e-13,2.485554736330637
3.185796449112278,-22.695437726034815,-23.444205064174255,0.7487673381394165,2.527191600002226,3.4638958368304884e-14,2.527191600002252
3.195798949737437,-19.21964167155748,-19.925562486725582,0.7059208151681085,2.5569218823549047,-2.2737367544323206e-13,2.5569218823548545
3.2058014503625927,-15.656595589470953,-16.318379057026554,0.661783467555588,2.5716081300004934,-3.0375701953744283e-13,2.5716081300005804
3.2158039509877447,-12.021695098520336,-12.640691770299169,0.6189966717788414,2.572333700966241,3.2152058793144533e-13,2.572333700966379
3.225806451612904,-8.3318700664668,-8.911156654995382,0.5792865885285968,2.564294968560235,-2.2648549702353193e-13,2.5642949685600156
3.2358089522380595,-4.6062449086220605,-5.148906862474194,0.5426619538521256,2.5543029153051275,2.0339285811132868e-13,2.5543029153052936
3.245811452863215,-0.8659460637301084,-1.3734247131843205,0.5074786494542061,2.546826579551113,1.4566126083082054e-13,2.5468265795513063
3.2558139534883743,2.867027894852386,2.395623451460486,0.471404443391922,2.5411210929748673,7.904787935331115e-14,2.5411210929750894
3.2658164541135264,6.57132787597944,6.138616830086563,0.4327110458928736,2.5319298866149174,-2.815525590449397e-13,2.531929886614756
3.275818954738682,10.227272775978777,9.836255203900713,0.3910175720780668,2.51379429979436,-1.092459456231154e-13,2.513794299794195
3.285821455363841,13.81680083179412,13.469831112821096,0.3469697189730365,2.4856749327210004,-8.970602038971265e-14,2.485674932721052
3.295823955988997,17.322660399521684,17.02145565750748,0.30120474201420144,2.45156907282065,-1.6431300764452317e-13,2.451569072820887
3.3058264566141524,20.727818581834228,20.474227543302142,0.25359103853208487,2.4160449158119652,-1.1013412404281553e-13,2.4160449158121926
3.3158289572393116,24.01580906745803,23.812368153914782,0.2034409135432679,2.378873286653045,2.3092638912203256e-14,2.3788732866528672
3.325831457864467,27.171686027474987,27.021348090207955,0.1503379372670185,2.334666144260151,2.1227464230832993e-13,2.3346661442605114
3.335833958489623,30.182507301371857,30.0880042357144,0.09450306565744815,2.2784919183732013,-3.2862601528904634e-14,2.2784919183735206
3.3458364591147784,33.03680805455221,33.00062387830091,0.03618417625122009,2.211281304790515,1.4210854715202004e-14,2.211281304790508
3.355838959739934,35.72385246068366,35.7489810297228,-0.0251285690391561,2.138237719655164,3.5793590313915047e-13,2.138237719655013
3.3658414603650932,38.23388394474404,38.32433904697423,-0.09045510223021011,2.0616744943369953,7.72715225139109e-14,2.0616744943371157
3.375843960990249,40.5593378087003,40.71944314699833,-0.16010533829808488,1.977217945226175,-8.79296635503124e-14,1.9772179452261258
3.385846461615401,42.69550905662462,42.92849974770363,-0.23299069107897302,1.8785663185482928,1.8918200339612667e-13,1.8785663185484953
3.3958489622405637,44.63959009566605,44.947112150299326,-0.30752205463330756,1.7647250557701968,2.6645352591003757e-14,1.7647250557702538
3.4058514628657157,46.38903742952349,46.7721549717729,-0.38311754224939143,1.6401306580138408,-1.305622276959184e-13,1.6401306580138524
3.4158539634908713,47.941200155614396,48.401609046623655,-0.460408891009304,1.507892292833498,7.105427357601002e-15,1.507892292833472
3.4258564641160305,49.29456644991279,49.83439295571805,-0.5398265058052725,1.3657606443011296,-1.0658141036401503e-14,1.3657606443012136
3.435858964741186,50.44990277983564,51.070201357333836,-0.6202985774982215,1.2098129737644054,-4.11226608321158e-13,1.2098129737645005
3.4458614653663417,51.409783480876385,52.10933393444035,-0.6995504535639987,1.039650379572489,1.3322676295501878e-13,1.0396503795724832
3.4558639659914974,52.17709458993563,52.95250701315736,-0.7754124232217942,0.8580249994209606,-3.526068326209497e-13,0.8580249994211347
3.465866466616653,52.75413753208376,53.600666328810284,-0.8465287967265102,0.6671157534018519,2.531308496145357e-13,0.6671157534018153
3.4758689672418086,53.14286560920293,54.054828261053686,-0.9119626518507538,0.4676530054550696,-2.327027459614328e-13,0.46765300545511196
3.4858714678669678,53.34544635028867,54.31596357429104,-0.9705172240023959,0.26094709754567447,1.0658141036401503e-14,0.26094709754560724
3.4958739684921234,53.36439053652479,54.38492407878856,-1.0205335422637707,0.04945767654616251,-1.0835776720341528e-13,0.04945767654632642
3.5058764691172755,53.20224594412518,54.262410491759006,-1.060164547633824,-0.16456169007418975,-3.6148861681795097e-13,-0.1645616900741741
3.515878969742438,52.86112818613058,53.94898261123185,-1.0878544251013134,-0.37909570365495426,-1.1102230246251565e-13,-0.37909570365521017
3.5258814703675903,52.34227371015815,53.44511291203814,-1.102839201879928,-0.5908072474952188,-3.4727776210274897e-13,-0.5908072474956108
3.5358839709927494,51.64586607183309,52.751280165023445,-1.1054140931903826,-0.7949589003971598,-2.220446049250313e-13,-0.7949589003972516
3.545886471617905,50.77134578665749,51.86809184244527,-1.096746055787743,-0.9874370693355567,-2.042810365310288e-13,-0.9874370693357298
3.5558889722430607,49.71799526763056,50.79641756044712,-1.0784222928165332,-1.165982481459924,-6.128431095930864e-14,-1.1659824814594977
3.56589147286822,48.48531777540029,49.537517262553266,-1.0521994871529554,-1.3291952180145934,3.090860900556436e-13,-1.3291952180144087
3.575893973493372,47.07306950659162,48.09315716798899,-1.020087661397416,-1.4753813752194471,-1.1546319456101628e-14,-1.4753813752201725
3.5858964741185275,45.48129685204183,46.46571548675512,-0.9844186347132745,-1.603125933780647,2.9309887850104133e-13,-1.6031259337807442
3.5958989747436867,43.71070022959058,44.65828325197727,-0.9475830223866876,-1.7125919363800683,1.971756091734278e-13,-1.7125919363802462
3.6059014753688423,41.76321362897162,42.6747664728302,-0.9115528438586018,-1.805705127742117,-1.1191048088221578e-13,-1.805705127742417
3.615903975993998,39.64247366335497,40.519996941882866,-0.877523278527869,-1.885221724245075,1.4210854715202004e-13,-1.8852217242450369
3.625906476619157,37.35403428723119,38.199855847133946,-0.8458215599028162,-1.9539371208262306,3.339550858072471e-13,-1.9539371208260417
3.6359089772443127,34.905401569858256,35.72140200671412,-0.8160004368558926,-2.014503648790196,-3.2862601528904634e-14,-2.0145036487898667
3.645911477869465,32.3059510602584,33.092980222358136,-0.787029162099735,-2.069242149292376,-4.218847493575595e-13,-2.0692421492925526
3.655913978494624,29.566684611652057,30.324278119463287,-0.7575935078112257,-2.119535594101272,-5.027089855502709e-13,-2.119535594101515
3.6659164791197796,26.699806910569126,27.42631073027706,-0.7265038197079183,-2.1652617281874784,1.1546319456101628e-13,-2.1652617281875575
